Epoch,Phase,Iteration,Accuracy,Loss
584,Val,1168,0.75,0.20311100472331184
588,Training,1176,1.0,0.19937433034916152
588,Val,1176,1.0,0.19102977672595997
592,Training,1184,0.75,0.19515418348989652
592,Val,1184,1.0,0.1784225065549549
596,Training,1192,1.0,0.1737919804711938
596,Val,1192,1.0,0.16615977317505398
600,Training,1200,1.0,0.16120178790498513
600,Val,1200,1.0,0.15408436795210195
604,Training,1208,1.0,0.14916331275283953
604,Val,1208,1.0,0.14240108777539578
608,Training,1216,1.0,0.14164284506770272
608,Val,1216,1.0,0.13112086205597645
612,Training,1224,1.0,0.12629139365383968
612,Val,1224,1.0,0.1209365524969796
616,Training,1232,1.0,0.11677098611962117
616,Val,1232,1.0,0.11168232324102344
620,Training,1240,1.0,0.10766744625391912
620,Val,1240,1.0,0.10319967012573655
624,Training,1248,1.0,0.10144338502111089
624,Val,1248,1.0,0.09556391160753369
628,Training,1256,1.0,0.0922495404810232
628,Val,1256,1.0,0.08870458902552808
632,Training,1264,1.0,0.0856160201493841
632,Val,1264,1.0,0.08251795752614656
636,Training,1272,1.0,0.07982587982987187
636,Val,1272,1.0,0.0770080579067616
640,Training,1280,1.0,0.07543575565871148
640,Val,1280,1.0,0.07203124953175978
644,Training,1288,1.0,0.07045035365683382
644,Val,1288,1.0,0.06750972902672536
648,Training,1296,1.0,0.06547921802532647
648,Val,1296,1.0,0.06349348866057258
652,Training,1304,1.0,0.061641385286669376
652,Val,1304,1.0,0.05984675618011723
656,Training,1312,1.0,0.05816613807510396
656,Val,1312,1.0,0.05655181061532105
660,Training,1320,1.0,0.05502204845970607
660,Val,1320,1.0,0.0535564396162633
664,Training,1328,1.0,0.05218985921465816
664,Val,1328,1.0,0.050826461119275426
668,Training,1336,1.0,0.04983436766567495
668,Val,1336,1.0,0.048318431447557986
672,Training,1344,1.0,0.04716619436699115
672,Val,1344,1.0,0.046023131068821596
676,Training,1352,1.0,0.044968725756960495
676,Val,1352,1.0,0.04391859393056394
680,Training,1360,1.0,0.04292610994520654
680,Val,1360,1.0,0.04198053526940062
684,Training,1368,1.0,0.04106358479575931
684,Val,1368,1.0,0.040189640468752806
688,Training,1376,1.0,0.03934057582231368
688,Val,1376,1.0,0.03853392507902331
692,Training,1384,1.0,0.03776458227063907
692,Val,1384,1.0,0.03699974981966822
696,Training,1392,1.0,0.03626765207032513
696,Val,1392,1.0,0.035570558514428995
700,Training,1400,1.0,0.03490233396510005
700,Val,1400,1.0,0.03424079890180084
704,Training,1408,1.0,0.033692220961184245
704,Val,1408,1.0,0.03299984573228902
708,Training,1416,1.0,0.032412755334764676
708,Val,1416,1.0,0.03183806860230269
712,Training,1424,1.0,0.03128097143598147
712,Val,1424,1.0,0.030750929590866866
716,Training,1432,1.0,0.030228449688012728
716,Val,1432,1.0,0.029731601554638235
720,Training,1440,1.0,0.029236985897504234
720,Val,1440,1.0,0.02877098511888023
724,Training,1448,1.0,0.02836015542613642
724,Val,1448,1.0,0.027867267280501797
728,Training,1456,1.0,0.02743604603875499
728,Val,1456,1.0,0.02701587081144419
732,Training,1464,1.0,0.02664464115278476
732,Val,1464,1.0,0.026211592631548503
736,Training,1472,1.0,0.025859378748376415
736,Val,1472,1.0,0.025451529631658264
740,Training,1480,1.0,0.025087384148187675
740,Val,1480,1.0,0.024732032881275654
744,Training,1488,1.0,0.024381023581479304
744,Val,1488,1.0,0.024049071738689254
748,Training,1496,1.0,0.023745587984692517
748,Val,1496,1.0,0.023400891634600865
752,Training,1504,1.0,0.023089445829790008
752,Val,1504,1.0,0.022785587151088454
756,Training,1512,1.0,0.022509091467316656
756,Val,1512,1.0,0.022199606257768525
760,Training,1520,1.0,0.021916532970976288
760,Val,1520,1.0,0.021641773694071012
764,Training,1528,1.0,0.021368699218660185
764,Val,1528,1.0,0.02111016400883555
768,Training,1536,1.0,0.02086712761863274
768,Val,1536,1.0,0.020602280146364317
772,Training,1544,1.0,0.020353118016946354
772,Val,1544,1.0,0.020117579371078834
776,Training,1552,1.0,0.019879307828788967
776,Val,1552,1.0,0.019654078706723456
780,Training,1560,1.0,0.019440620922182447
780,Val,1560,1.0,0.0192103207581134
784,Training,1568,1.0,0.019004655893220042
784,Val,1568,1.0,0.018784869057798526
788,Training,1576,1.0,0.0185780629718643
788,Val,1576,1.0,0.01837755487128924
792,Training,1584,1.0,0.018176771850091648
792,Val,1584,1.0,0.017986814510903254
796,Training,1592,1.0,0.01779625073292737
796,Val,1592,1.0,0.017611399926154257
800,Training,1600,1.0,0.01743502239151591
800,Val,1600,1.0,0.01725082056216095
804,Training,1608,1.0,0.017072417226533916
804,Val,1608,1.0,0.016904183318105614
808,Training,1616,1.0,0.01673258095408022
808,Val,1616,1.0,0.016570585913555695
812,Training,1624,1.0,0.016407254205135703
812,Val,1624,1.0,0.016249283709851216
816,Training,1632,1.0,0.016096929658161813
816,Val,1632,1.0,0.015939778260128712
820,Training,1640,1.0,0.015792273170030218
820,Val,1640,1.0,0.015641433073642137
824,Training,1648,1.0,0.015495056639892492
824,Val,1648,1.0,0.015353593593783882
828,Training,1656,1.0,0.015215661330715877
828,Val,1656,1.0,0.015075743811611687
832,Training,1664,1.0,0.014942316626971758
832,Val,1664,1.0,0.01480742604834599
836,Training,1672,1.0,0.014678521381437529
836,Val,1672,1.0,0.014548123365052294
840,Training,1680,1.0,0.014420491279416067
840,Val,1680,1.0,0.014297356918804007
844,Training,1688,1.0,0.014172540607877954
844,Val,1688,1.0,0.014054878111637414
848,Training,1696,1.0,0.013937247774895196
848,Val,1696,1.0,0.013820135418726636
852,Training,1704,1.0,0.013704409710453818
852,Val,1704,1.0,0.01359295467241314
856,Training,1712,1.0,0.013480792978496685
856,Val,1712,1.0,0.013372819616832272
860,Training,1720,1.0,0.01326542417995
860,Val,1720,1.0,0.013159453345118706
864,Training,1728,1.0,0.01305411269284534
864,Val,1728,1.0,0.0129525904675296
868,Training,1736,1.0,0.012851460332326752
868,Val,1736,1.0,0.01275188612152472
872,Training,1744,1.0,0.012653427979875495
872,Val,1744,1.0,0.01255711925440791
876,Training,1752,1.0,0.012461510214223738
876,Val,1752,1.0,0.012367978909375714
880,Training,1760,1.0,0.012275012862908706
880,Val,1760,1.0,0.012184298774602182
884,Training,1768,1.0,0.012093326569445137
884,Val,1768,1.0,0.012005855793509183
888,Training,1776,1.0,0.011917828084773617
888,Val,1776,1.0,0.011832388380875889
892,Training,1784,1.0,0.011746461307788883
892,Val,1784,1.0,0.011663726946087754
896,Training,1792,1.0,0.01158012810336334
896,Val,1792,1.0,0.011499666754229674
900,Training,1800,1.0,0.0114174518861643
900,Val,1800,1.0,0.01134002411399345
904,Training,1808,1.0,0.011260728458545493
904,Val,1808,1.0,0.011184576484892229
908,Training,1816,1.0,0.011107201823645567
908,Val,1816,1.0,0.011033252501521396
912,Training,1824,1.0,0.01095787511983504
912,Val,1824,1.0,0.010885821526148254
916,Training,1832,1.0,0.010812593714169701
916,Val,1832,1.0,0.010742188058696017
920,Training,1840,1.0,0.010670040327063632
920,Val,1840,1.0,0.010602185437894335
924,Training,1848,1.0,0.01053217488168316
924,Val,1848,1.0,0.010465683580658351
928,Training,1856,1.0,0.010397753708903189
928,Val,1856,1.0,0.010332569516272226
932,Training,1864,1.0,0.010266281158809003
932,Val,1864,1.0,0.010202691158730669
936,Training,1872,1.0,0.010138033048314456
936,Val,1872,1.0,0.010075952901957983
940,Training,1880,1.0,0.010012243140317848
940,Val,1880,1.0,0.009952238720762924
944,Training,1888,1.0,0.009890598210837763
944,Val,1888,1.0,0.009831441791625392
948,Training,1896,1.0,0.009770489804551356
948,Val,1896,1.0,0.009713464826771108
952,Training,1904,1.0,0.009654071437305914
952,Val,1904,1.0,0.009598219535100472
956,Training,1912,1.0,0.009539999557672759
956,Val,1912,1.0,0.009485597735375995
960,Training,1920,1.0,0.00942939263108511
960,Val,1920,1.0,0.009375518575283915
964,Training,1928,1.0,0.009319717557059461
964,Val,1928,1.0,0.009267901510929561
968,Training,1936,1.0,0.009214158822869755
968,Val,1936,1.0,0.00916266499986796
972,Training,1944,1.0,0.00910958198556634
972,Val,1944,1.0,0.009059734481442538
976,Training,1952,1.0,0.009007800101510584
976,Val,1952,1.0,0.00895903496441996
980,Training,1960,1.0,0.008907814901826268
980,Val,1960,1.0,0.008860482974057832
984,Training,1968,1.0,0.008810737909409592
984,Val,1968,1.0,0.00876403066509026
988,Training,1976,1.0,0.008714819035694587
988,Val,1976,1.0,0.008669599549384644
992,Training,1984,1.0,0.008621906364682587
992,Val,1984,1.0,0.008577136647725959
996,Training,1992,1.0,0.008529919673282009
996,Val,1992,1.0,0.00848657708668307
1000,Training,2000,1.0,0.008440817788047943
1000,Val,2000,1.0,0.008397862805428327
1004,Training,2008,1.0,0.008353028393896046
1004,Val,2008,1.0,0.00831094521306465
1008,Training,2016,1.0,0.008266426532940914
1008,Val,2016,1.0,0.008225761445813409
1012,Training,2024,1.0,0.00818209395117975
1012,Val,2024,1.0,0.008142267555269568
1016,Training,2032,1.0,0.008100427805231517
1016,Val,2032,1.0,0.008060415131212674
1020,Training,2040,1.0,0.008018376189894691
1020,Val,2040,1.0,0.007980151224562287
1024,Training,2048,1.0,0.007939552213030138
1024,Val,2048,1.0,0.0079014326363592
1028,Training,2056,1.0,0.007861954460655754
1028,Val,2056,1.0,0.007824217141144415
1032,Training,2064,1.0,0.007785482887041095
1032,Val,2064,1.0,0.007748462345801082
1036,Training,2072,1.0,0.007710435647571686
1036,Val,2072,1.0,0.007674126698498766
1040,Training,2080,1.0,0.007636484161805055
1040,Val,2080,1.0,0.007601174436102906
1044,Training,2088,1.0,0.007563511423693279
1044,Val,2088,1.0,0.007529564137156266
1048,Training,2096,1.0,0.007493284280055265
1048,Val,2096,1.0,0.007459261199610319
1052,Training,2104,1.0,0.007423637347360193
1052,Val,2104,1.0,0.007390230450737433
1056,Training,2112,1.0,0.007355253950253156
1056,Val,2112,1.0,0.007322437642053257
1060,Training,2120,1.0,0.00728837025036896
1060,Val,2120,1.0,0.007255851220211889
1064,Training,2128,1.0,0.007222099387804169
1064,Val,2128,1.0,0.007190440479240702
1068,Training,2136,1.0,0.007156484496738873
1068,Val,2136,1.0,0.007126172402949966
1072,Training,2144,1.0,0.007093580822537508
1072,Val,2144,1.0,0.007063019727496035
1076,Training,2152,1.0,0.007031239765052019
1076,Val,2152,1.0,0.0070009506564550645
1080,Training,2160,1.0,0.006969463344251185
1080,Val,2160,1.0,0.0069399424760306335
1084,Training,2168,1.0,0.006908181494080692
1084,Val,2168,1.0,0.006879965892021946
1088,Training,2176,1.0,0.006849525970671896
1088,Val,2176,1.0,0.0068209955257378324
